source_url,source_title,target_name,target_label,relationship_type
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Recent Developments in Parkinson's Disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Rehabilitation for Parkinson's disease: a systematic review of available evidence.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,The relevance of the Lewy body to the pathogenesis of idiopathic Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Construction of freezing of gait questionnaire for patients with Parkinsonism.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Parkinsonism & Related Disorders 2000;6(3):165‐70.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"[ DOI ] [ PubMed ] [ Google Scholar ] Goetz 2008 Goetz CG, Wuu J, McDermott MP, Adler CH, Fahn S, Freed CR, et al. Placebo response in Parkinson's disease: comparisons among 11 trials covering medical and surgical interventions.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,The effectiveness of exercise interventions for people with Parkinson's disease: a systematic review and meta‐analysis.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"Parkinsonism － onset, progression, and mortality.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,The Parkinson's Disease Questionnaire (PDQ‐39): development and validation of a Parkinson's disease summary index score.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"[ Google Scholar ] Keus 2004 Keus S, Hendriks HJ, Bloem BR, Bredero‐Cohen AB, Goede CJ, Haaren M, et al. Clinical practice guidelines for physical therapy in patients with Parkinsons disease.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Evidence‐based analysis of physical therapy in Parkinson's disease with recommendations for practice and research.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Physical therapy in Parkinson's disease: evolution and future challenges.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Impact of physical therapy for Parkinson's disease: a critical review of the literature.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Parkinsonism & Related Disorders 2007;13(Suppl 3):S478‐87.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"[ DOI ] [ PubMed ] [ Google Scholar ] Lim 2005 Lim I, Wegen E, Goede C, Deutekom M, Nieuwboer A, Willems A, et al. Effects of external rhythmical cueing on gait in patients with Parkinson's disease: a systematic review.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Fear of falling is independently associated with recurrent falls in patients with Parkinson's disease: a 1‐year prospective study.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Freezing of gait affects quality of life of peoples with Parkinson's disease beyond its relationships with mobility and gait.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,The pathogenesis of gait hypokinesia in Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Stride length regulation in Parkinson's disease normalization strategies and underlying mechanisms. Brain 1996;119:551‐68.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Striding out with Parkinson disease: evidence‐based physical therapy for gait disorders.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"Parkinson's disease － disability, review, and management.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Parkinson's disease: national clinical guideline for diagnosis and management in primary and secondary care.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Cueing for freezing of gait in patients with Parkinson's disease: a rehabilitation perspective.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"[ DOI ] [ PubMed ] [ Google Scholar ] Nijkrake 2007 Nijkrake MJ, Keus SH, Kalf JG, Sturkenboom IH, Munneke M, Kappelle AC, et al. Allied health care interventions and complementary therapies in Parkinson's disease.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Parkinsonism & Related Disorders 2007;13(Suppl 3):S488‐94.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,[ DOI ] [ PubMed ] [ Google Scholar ] PDS 2008 Parkinson's Disease Society.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Life WIth Parkinson's Today － Room for Improvement.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"London: Parkinson's Disease Society, 2008.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Classification of walking handicap in the stroke population.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Stroke 1995;26(6):982‐9.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,The development and validation of a short measure of functioning and well‐being for individuals with Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"[ DOI ] [ PubMed ] [ Google Scholar ] Plant 2000 Plant R, Jones D, Walton G, Ashburn A, Lovgreen B, Handford F, et al. Physiotherapy for people with Parkinson's disease: UK best practice short report.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,The Timed Up and Go － a test of basic functional mobility for frail elderly persons.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Journal of the American Geriatrics Society 1991;39(2):142‐8.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Validating the Berg Balance Scale for patients with Parkinson's disease: a key to rehabilitation evaluation.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,The management of patients with early Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Parkinsonism & Related Disorders 2002;9(1):61‐7.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Neurological Rehabilitation of Parkinson's Disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Parkinson's Disease in the Older Patient.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,A rehabilitational approach to the management of Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Parkinsonism & Related Disorders 2007;13(Suppl 3):S495‐7.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,How does Parkinson's disease affect quality of life?,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Minimal clinically important change on the Unified Parkinson's Disease Rating Scale.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,The clinically important difference on the Unified Parkinson's Disease Rating Scale.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"Test‐retest reliability and minimal detectable change on balance and ambulation tests, the 36‐Item Short‐Form Health Survey, and the Unified Parkinson Disease Rating Scale in people with parkinsonism.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Journal of the American Geriatrics Society 2008;56(2):328‐33.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Multidisciplinary care for patients with Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Parkinsonism & Related Disorders 2009;15(Suppl 3):S219‐23.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Critical analysis of disability in Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"[ PubMed ] [ Google Scholar ] Welsh 2003 Welsh M, McDermott MP, Holloway RG, Plumb S, Pfeiffer R, Hubble J, et al. Development and testing of the Parkinson's disease quality of life scale.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Incidence and prediction of falls in Parkinson's disease: a prospective multidisciplinary study.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Treatment of parkinsonism with levodopa.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Members' 1998 survey of the Parkinson's Disease Scoiety of the United Kingdom.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Physiotherapy versus placebo or no intervention in Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Search Log in Dashboard Publications Account settings Log out Search… Search NCBI Primary site navigation Search Logged in as,Dosage,HAS_DOSAGE
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"Dashboard Publications Account settings Log in Search PMC Full-Text Archive Search in PMC Journal List User Guide View on publisher site Download PDF Add to Collections Cite Permalink PERMALINK Copy As a library, NLM provides access to scientific literature.",Dosage,HAS_DOSAGE
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Physiotherapy aims to maximise functional ability and minimise secondary complications through movement rehabilitation within a context of education and support for the whole person.,Dosage,HAS_DOSAGE
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,We considered the trials to be at a mixed risk of bias as the result of unreported allocation concealment and probable detection bias.,Dosage,HAS_DOSAGE
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"two‐ or six‐minute walk test (13.37 m, 95% CI 0.55 to 26.20, P = 0.04) and Freezing of Gait questionnaire (‐1.41, 95% CI ‐2.63 to ‐0.19, P = 0.02)",Dosage,HAS_DOSAGE
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,activities of daily living,Dosage,HAS_DOSAGE
